693,'Fos-sur-Mer','13270'
694,'Floirac','33270'
695,'Douarnenez','29100'
696,'Vauréal','95490'
697,'Les Sables-d''Olonne','85100'
698,'Brie-Comte-Robert','77170'
699,'Cesson-Sévigné','35510'
700,'Verneuil-sur-Seine','78480'
701,'L''Isle-d''Abeau','38080'
702,'Carrières-sur-Seine','78420'
703,'Berck','62600'
704,'Blanquefort','33290'
705,'Mauguio','34130'
706,'Plaisance-du-Touch','31830'
707,'Montbrison','42600'
708,'Saint-Égrève','38120'
709,'Lourdes','65100'
710,'Saran','45770'
711,'Saint-Omer','62500'
712,'Noisiel','77186'
713,'Castelnau-le-Lez','34170'
714,'Landerneau','29800'
715,'Beaucaire','30300'
716,'Les Herbiers','85500'
717,'Villers-lès-Nancy','54600'
718,'Vitry-le-François','51300'
719,'Château-Thierry','02400'
720,'Bry-sur-Marne','94360'
721,'Hayange','57700'
722,'Bruz','35170'
723,'Laxou','54520'
724,'Fontenay-le-Comte','85200'
725,'Argentan','61200'
726,'Illzach','68110'
727,'Hautmont','59330'
728,'Montesson','78360'
729,'Guéret','23000'
730,'Chenôve','21300'
731,'Domont','95330'
732,'Tergnier','02700'
733,'Audincourt','25400'
734,'Lognes','77185'
735,'Canteleu','76380'
736,'Haubourdin','59320'
737,'Saint-Leu-la-Forêt','95320'
738,'Saint-Just-Saint-Rambert','42170'
739,'Saint-Maurice','94410'
740,'Rive-de-Gier','42800'
741,'Châteaurenard','13160'
742,'Pontivy','56300'
743,'Hennebont','56700'
744,'Noyon','60400'
745,'Wittenheim','68270'
746,'Longwy','54400'
747,'Mayenne','53100'
748,'Outreau','62230'
749,'Courcouronnes','91080'
750,'Issoire','63500'
751,'Saint-Maximin-la-Sainte-Baume','83470'
752,'Crépy-en-Valois','60800'
753,'Saint-Avertin','37550'
754,'Romilly-sur-Seine','10100'
755,'Châteaudun','28200'
756,'Pont-à-Mousson','54700'
757,'Hendaye','64700'
758,'Bayeux','14400'
759,'Le Raincy','93340'
760,'Bollène','84500'
761,'Avon','77210'
762,'Juvisy-sur-Orge','91260'
763,'Pornic','44210'
764,'Saint-Jean-de-Luz','64500'
765,'Montmagny','95360'
766,'Villeneuve-Loubet','06270'
767,'Guipavas','29490'
768,'Carrières-sous-Poissy','78955'
769,'Plérin','22190'
770,'Saint-Brice-sous-Forêt','95350'
771,'Anzin','59410'
772,'Saint-François','97118'
773,'Beausoleil','06240'
774,'Caudry','59540'
775,'Coulommiers','77120'
776,'Issoudun','36100'
777,'Cusset','03300'
778,'Berre-l''Étang','13130'
779,'Sainte-Maxime','83120'
780,'Bouc-Bel-Air','13320'
781,'Rumilly','74150'
782,'Granville','50400'
783,'Billère','64140'
784,'La Trinité','97220'
785,'Val-de-Reuil','27100'
786,'Bruges','33520'
787,'Château-d''Olonne','85180'
788,'Creutzwald','57150'
789,'Bailleul','59270'
790,'Rivière-Pilote','97211'
791,'Bois-d''Arcy','78390'
792,'Wattignies','59139'
793,'La Chapelle-Saint-Luc','10600'
794,'Freyming-Merlebach','57800'
795,'Châlette-sur-Loing','45120'
796,'Fourmies','59610'
797,'Bois-Guillaume','76230'
798,'Ollioules','83190'
799,'Mennecy','91540'
800,'Plougastel-Daoulas','29470'
801,'Rixheim','68170'
802,'Arnouville-lès-Gonesse','95400'
803,'L''Étang-Salé','97427'
804,'Saint-Gilles','30800'
805,'Castelsarrasin','82100'
806,'Kingersheim','68260'
807,'Tarascon','13150'
808,'Rivière-Salée','97215'
809,'Roquebrune-Cap-Martin','06190'
810,'Woippy','57140'
811,'Gaillac','81600'
812,'Raismes','59590'
813,'Mouvaux','59420'
814,'Ambarès-et-Lagrave','33440'
815,'Balma','31130'
816,'Mende','48000'
817,'Sarrebourg','57400'
818,'Ambérieu-en-Bugey','01500'
819,'Sablé-sur-Sarthe','72300'
820,'Fontenay-le-Fleury','78330'
821,'Châteaubriant','44110'
822,'Villeneuve-lès-Avignon','30400'
823,'Le Chambon-Feugerolles','42500'
824,'Olonne-sur-Mer','85340'
825,'Vire','14500'
826,'Le Bourget','93350'
827,'Méru','60110'
